ID,HeartPy_Metrics
0990,"BadSignalWarning: 
----------------
Could not determine best fit for given signal. Please check the source signal.
 Probable causes:
- detected heart rate falls outside of bpmmin<->bpmmax constraints
- no detectable heart rate present in signal
- very noisy signal (consider filtering and scaling)
If you're sure the signal contains heartrate data, consider filtering and/or scaling first.
----------------
"
0991,"{'bpm': np.float64(65.72404152439444), 'ibi': np.float64(912.907949790795), 'sdnn': np.float64(62.01109952256514), 'sdsd': np.float64(37.81081185117072), 'rmssd': np.float64(60.762825107401646), 'pnn20': 0.7505446623093682, 'pnn50': 0.3867102396514161, 'hr_mad': np.float64(36.5), 'sd1': np.float64(42.963295068970105), 'sd2': np.float64(75.87297970206582), 's': np.float64(10240.816751822991), 'sd1/sd2': np.float64(0.5662529037040089), 'breathingrate': np.float64(0.11458428820240167)}"
0992,"{'bpm': np.float64(60.28923472352714), 'ibi': np.float64(995.2025477707007), 'sdnn': np.float64(107.52874771829882), 'sdsd': np.float64(76.69687119687534), 'rmssd': np.float64(131.2679689071822), 'pnn20': 0.884180790960452, 'pnn50': 0.7161016949152542, 'hr_mad': np.float64(83.00000000000011), 'sd1': np.float64(92.81326547383873), 'sd2': np.float64(119.79502575550086), 's': np.float64(34930.01006406329), 'sd1/sd2': np.float64(0.774767273419755), 'breathingrate': np.float64(0.2816180235535074)}"
0993,"{'bpm': np.float64(58.827464813101685), 'ibi': np.float64(1019.9317647058823), 'sdnn': np.float64(38.78283492888455), 'sdsd': np.float64(39.19572135459296), 'rmssd': np.float64(51.49469501276643), 'pnn20': 0.5240963855421686, 'pnn50': 0.16626506024096385, 'hr_mad': np.float64(18.0), 'sd1': np.float64(36.41222108962765), 'sd2': np.float64(41.03195190433185), 's': np.float64(4693.74207126207), 'sd1/sd2': np.float64(0.8874113806363553), 'breathingrate': np.float64(0.1730562894424126)}"
0994,"{'bpm': np.float64(71.9481114515621), 'ibi': np.float64(833.934328358209), 'sdnn': np.float64(40.87624406701904), 'sdsd': np.float64(34.72685119083884), 'rmssd': np.float64(53.941801066990834), 'pnn20': 0.701627486437613, 'pnn50': 0.30018083182640143, 'hr_mad': np.float64(26.0), 'sd1': np.float64(38.103067189608794), 'sd2': np.float64(41.01884260072069), 's': np.float64(4910.132495076861), 'sd1/sd2': np.float64(0.9289161949425491), 'breathingrate': np.float64(0.2684659853596549)}"
0995,"{'bpm': np.float64(74.19459811259355), 'ibi': np.float64(808.6842105263158), 'sdnn': np.float64(35.27692844504865), 'sdsd': np.float64(36.64166960993069), 'rmssd': np.float64(47.55861284826288), 'pnn20': 0.4713375796178344, 'pnn50': 0.2229299363057325, 'hr_mad': np.float64(29.5), 'sd1': np.float64(33.48761656649812), 'sd2': np.float64(36.51364370088897), 's': np.float64(3841.397810041897), 'sd1/sd2': np.float64(0.9171261252593869), 'breathingrate': np.float64(0.23333333333333334)}"
0996,"{'bpm': np.float64(84.84575668910578), 'ibi': np.float64(707.1655948553055), 'sdnn': np.float64(36.0254006435345), 'sdsd': np.float64(20.415936593427872), 'rmssd': np.float64(34.54422354098387), 'pnn20': 0.5754328112118714, 'pnn50': 0.1368507831821929, 'hr_mad': np.float64(22.0), 'sd1': np.float64(24.42645470969769), 'sd2': np.float64(44.71043612956972), 's': np.float64(3430.9881363194054), 'sd1/sd2': np.float64(0.5463255746132836), 'breathingrate': np.float64(0.10230644189562468)}"
0997,"{'bpm': np.float64(54.52225755438829), 'ibi': np.float64(1100.4680050188206), 'sdnn': np.float64(50.6795283857321), 'sdsd': np.float64(30.448274687946455), 'rmssd': np.float64(49.85876377788882), 'pnn20': 0.6811023622047244, 'pnn50': 0.2992125984251969, 'hr_mad': np.float64(32.0), 'sd1': np.float64(35.25505199461402), 'sd2': np.float64(62.33006863324403), 's': np.float64(6903.492181276712), 'sd1/sd2': np.float64(0.5656186936365826), 'breathingrate': np.float64(0.2508408870645915)}"
0998,"{'bpm': np.float64(46.20402246783838), 'ibi': np.float64(1298.5882352941176), 'sdnn': np.float64(197.78926956665103), 'sdsd': np.float64(107.84363680811214), 'rmssd': np.float64(254.48084407279066), 'pnn20': 1.0, 'pnn50': 1.0, 'hr_mad': np.float64(139.0), 'sd1': np.float64(76.25696689483524), 'sd2': np.float64(278.10991532126286), 's': np.float64(66626.32713058016), 'sd1/sd2': np.float64(0.2741972245281002), 'breathingrate': np.float64(0.27178836745787277)}"
0999,"{'bpm': np.float64(67.8484646391076), 'ibi': np.float64(884.323622047244), 'sdnn': np.float64(54.423347752426636), 'sdsd': np.float64(28.400023351329786), 'rmssd': np.float64(48.05804104041253), 'pnn20': 0.691358024691358, 'pnn50': 0.29876543209876544, 'hr_mad': np.float64(34.0), 'sd1': np.float64(33.98140870805497), 'sd2': np.float64(68.41736708975273), 's': np.float64(7303.946923167569), 'sd1/sd2': np.float64(0.4966781119109239), 'breathingrate': np.float64(0.24931438544003987)}"
1000,"{'bpm': np.float64(59.982968456161515), 'ibi': np.float64(1000.2839396628217), 'sdnn': np.float64(102.4022772599726), 'sdsd': np.float64(58.044175052318465), 'rmssd': np.float64(93.98548608133487), 'pnn20': 0.7729296527159395, 'pnn50': 0.5316117542297417, 'hr_mad': np.float64(80.0), 'sd1': np.float64(66.45757289873336), 'sd2': np.float64(128.70894086444483), 's': np.float64(26872.1902507255), 'sd1/sd2': np.float64(0.5163399873574123), 'breathingrate': np.float64(0.21289618649705935)}"
1001,"{'bpm': np.float64(132.22409062748915), 'ibi': np.float64(453.77510040160644), 'sdnn': np.float64(226.67560287389318), 'sdsd': np.float64(192.65330793036355), 'rmssd': np.float64(361.05784350314315), 'pnn20': 0.8878504672897196, 'pnn50': 0.8130841121495327, 'hr_mad': np.float64(210.0), 'sd1': np.float64(255.0377501390376), 'sd2': np.float64(207.74799464174416), 's': np.float64(166452.8292996052), 'sd1/sd2': np.float64(1.2276303825644304), 'breathingrate': np.float64(0.16666666666666666)}"
1002,"{'bpm': np.float64(76.61443194742829), 'ibi': np.float64(783.1422680412371), 'sdnn': np.float64(52.87002509568986), 'sdsd': np.float64(26.803035685883334), 'rmssd': np.float64(40.43975610551916), 'pnn20': 0.5067567567567568, 'pnn50': 0.12387387387387387, 'hr_mad': np.float64(30.0), 'sd1': np.float64(28.592541842052622), 'sd2': np.float64(65.99084847630891), 's': np.float64(5927.701834438031), 'sd1/sd2': np.float64(0.43328040936339085), 'breathingrate': np.float64(0.11847717339792532)}"
1003,"{'bpm': np.float64(78.51422847306578), 'ibi': np.float64(764.1926968763748), 'sdnn': np.float64(63.02376174200245), 'sdsd': np.float64(28.589752799067142), 'rmssd': np.float64(46.92715247920177), 'pnn20': 0.6098634962571554, 'pnn50': 0.22280933509467196, 'hr_mad': np.float64(40.0), 'sd1': np.float64(33.18250759373673), 'sd2': np.float64(82.72173976542221), 's': np.float64(8623.40403825326), 'sd1/sd2': np.float64(0.4011340632805097), 'breathingrate': np.float64(0.16695355812574483)}"
1004,"{'bpm': np.float64(95.59753181430888), 'ibi': np.float64(627.6312668463612), 'sdnn': np.float64(32.777957442196296), 'sdsd': np.float64(19.729863163764904), 'rmssd': np.float64(30.816344544878646), 'pnn20': 0.4654226125137212, 'pnn50': 0.09879253567508232, 'hr_mad': np.float64(22.0), 'sd1': np.float64(21.790422390481016), 'sd2': np.float64(40.93745032903917), 's': np.float64(2802.439927184785), 'sd1/sd2': np.float64(0.5322857729374484), 'breathingrate': np.float64(0.1460167489800301)}"
1005,"{'bpm': np.float64(71.37096196889362), 'ibi': np.float64(840.6780341023069), 'sdnn': np.float64(64.04824887143545), 'sdsd': np.float64(60.64155480513536), 'rmssd': np.float64(81.2965333022504), 'pnn20': 0.6549893842887473, 'pnn50': 0.3481953290870488, 'hr_mad': np.float64(29.0), 'sd1': np.float64(57.48531821777262), 'sd2': np.float64(68.85227238706987), 's': np.float64(12434.407349516447), 'sd1/sd2': np.float64(0.8349080752862427), 'breathingrate': np.float64(0.2624859808623857)}"
1006,"{'bpm': np.float64(69.29898810902948), 'ibi': np.float64(865.8135080645161), 'sdnn': np.float64(66.16079279313439), 'sdsd': np.float64(29.429497246125734), 'rmssd': np.float64(47.818406497916676), 'pnn20': 0.6572916666666667, 'pnn50': 0.2833333333333333, 'hr_mad': np.float64(43.5), 'sd1': np.float64(33.81106586479039), 'sd2': np.float64(86.85976240269585), 's': np.float64(9226.295742199745), 'sd1/sd2': np.float64(0.38926040009224117), 'breathingrate': np.float64(0.13971684053651268)}"
1007,"{'bpm': np.float64(94.82072606224992), 'ibi': np.float64(632.7730496453901), 'sdnn': np.float64(48.5168931308308), 'sdsd': np.float64(24.036637382911955), 'rmssd': np.float64(29.712836771993782), 'pnn20': 0.1893238434163701, 'pnn50': 0.041637010676156584, 'hr_mad': np.float64(20.0), 'sd1': np.float64(21.009300694448658), 'sd2': np.float64(64.86458692028692), 's': np.float64(4281.235582619191), 'sd1/sd2': np.float64(0.32389477358835733), 'breathingrate': np.float64(0.19614216384035146)}"
1008,"{'bpm': np.float64(62.14978438450194), 'ibi': np.float64(965.4096244131456), 'sdnn': np.float64(73.51768367864943), 'sdsd': np.float64(32.70346652638529), 'rmssd': np.float64(54.322379859280005), 'pnn20': 0.7089084065244667, 'pnn50': 0.3613550815558344, 'hr_mad': np.float64(54.0), 'sd1': np.float64(38.411181144944344), 'sd2': np.float64(96.52052125562948), 's': np.float64(11647.351801111701), 'sd1/sd2': np.float64(0.3979586998210916), 'breathingrate': np.float64(0.12158202531337767)}"
1009,"{'bpm': np.float64(58.86136897157612), 'ibi': np.float64(1019.3442838370565), 'sdnn': np.float64(50.195174884133436), 'sdsd': np.float64(28.691964580051902), 'rmssd': np.float64(49.992266843843424), 'pnn20': 0.7049418604651163, 'pnn50': 0.34156976744186046, 'hr_mad': np.float64(34.0), 'sd1': np.float64(35.323032914411236), 'sd2': np.float64(61.98199830334861), 's': np.float64(6878.178345067232), 'sd1/sd2': np.float64(0.569891805384127), 'breathingrate': np.float64(0.21917384353566083)}"
1010,"{'bpm': np.float64(59.589041095890416), 'ibi': np.float64(1006.8965517241379), 'sdnn': np.float64(71.91553483148246), 'sdsd': np.float64(42.14939645928783), 'rmssd': np.float64(63.0912006313013), 'pnn20': 0.637389202256245, 'pnn50': 0.3182917002417405, 'hr_mad': np.float64(40.0), 'sd1': np.float64(44.61216340271763), 'sd2': np.float64(91.2469920973776), 's': np.float64(12788.562021301075), 'sd1/sd2': np.float64(0.4889165371622125), 'breathingrate': np.float64(0.23892959541255177)}"
1011,"{'bpm': np.float64(71.5131464391433), 'ibi': np.float64(839.0065741417093), 'sdnn': np.float64(89.7558613073847), 'sdsd': np.float64(75.83709579623441), 'rmssd': np.float64(92.63222006799884), 'pnn20': 0.6277890466531441, 'pnn50': 0.29817444219066935, 'hr_mad': np.float64(30.0), 'sd1': np.float64(65.47814063797712), 'sd2': np.float64(109.36471991042649), 's': np.float64(22496.9403149268), 'sd1/sd2': np.float64(0.5987135585553184), 'breathingrate': np.float64(0.19153752394219048)}"
1012,"{'bpm': np.float64(54.03750713585847), 'ibi': np.float64(1110.3398950131234), 'sdnn': np.float64(85.61838488876153), 'sdsd': np.float64(55.86080871860399), 'rmssd': np.float64(91.92298380414069), 'pnn20': 0.8474341192787794, 'pnn50': 0.5769764216366158, 'hr_mad': np.float64(53.0), 'sd1': np.float64(64.98918419564319), 'sd2': np.float64(100.72910419914938), 's': np.float64(20565.81523478303), 'sd1/sd2': np.float64(0.6451877509716998), 'breathingrate': np.float64(0.13001595650375272)}"
1013,"{'bpm': np.float64(57.60639018006228), 'ibi': np.float64(1041.551116333725), 'sdnn': np.float64(89.61303758831261), 'sdsd': np.float64(37.80762009340203), 'rmssd': np.float64(65.182050931168), 'pnn20': 0.7553191489361702, 'pnn50': 0.43380614657210403, 'hr_mad': np.float64(60.0), 'sd1': np.float64(46.09030342167892), 'sd2': np.float64(117.95453016216715), 's': np.float64(17079.45722426232), 'sd1/sd2': np.float64(0.39074636097751136), 'breathingrate': np.float64(0.20307775621643578)}"
1014,"{'bpm': np.float64(72.67882674060917), 'ibi': np.float64(825.5499254843517), 'sdnn': np.float64(49.92713136505221), 'sdsd': np.float64(31.000237626040427), 'rmssd': np.float64(53.24743588264374), 'pnn20': 0.733102253032929, 'pnn50': 0.36221837088388215, 'hr_mad': np.float64(34.0), 'sd1': np.float64(37.65138167445439), 'sd2': np.float64(59.26530799697144), 's': np.float64(7010.214976985206), 'sd1/sd2': np.float64(0.6353022189031473), 'breathingrate': np.float64(0.2888399465646099)}"
1015,"{'bpm': np.float64(59.456170836268264), 'ibi': np.float64(1009.1467236467237), 'sdnn': np.float64(91.56230179690837), 'sdsd': np.float64(59.429774969838654), 'rmssd': np.float64(104.09915016231463), 'pnn20': 0.8689516129032258, 'pnn50': 0.6350806451612904, 'hr_mad': np.float64(72.5), 'sd1': np.float64(73.08383141890774), 'sd2': np.float64(107.36302736918651), 's': np.float64(24650.51113223254), 'sd1/sd2': np.float64(0.6807169396182936), 'breathingrate': np.float64(0.15528388717919758)}"
1016,"{'bpm': np.float64(80.44844353262361), 'ibi': np.float64(745.8192771084338), 'sdnn': np.float64(26.224078229663288), 'sdsd': np.float64(12.044038600599082), 'rmssd': np.float64(19.830402752878598), 'pnn20': 0.19059107358262967, 'pnn50': 0.008443908323281062, 'hr_mad': np.float64(20.0), 'sd1': np.float64(14.022046226249504), 'sd2': np.float64(34.30071345319674), 's': np.float64(1510.9998479794476), 'sd1/sd2': np.float64(0.4087975092816235), 'breathingrate': np.float64(0.12923444744196566)}"
1017,"{'bpm': np.float64(68.06026733663806), 'ibi': np.float64(881.5716180371353), 'sdnn': np.float64(95.49514015872053), 'sdsd': np.float64(56.12010937748284), 'rmssd': np.float64(90.98580829263763), 'pnn20': 0.8176197836166924, 'pnn50': 0.5718701700154559, 'hr_mad': np.float64(65.5), 'sd1': np.float64(64.01405654815437), 'sd2': np.float64(119.3466562209633), 's': np.float64(24001.339360696642), 'sd1/sd2': np.float64(0.5363707587218541), 'breathingrate': np.float64(0.16549067986580207)}"
1018,"{'bpm': np.float64(73.68678665984382), 'ibi': np.float64(814.2572463768116), 'sdnn': np.float64(32.25789059224173), 'sdsd': np.float64(18.041750001081446), 'rmssd': np.float64(28.06384380483985), 'pnn20': 0.34542157751586583, 'pnn50': 0.05349048050770626, 'hr_mad': np.float64(20.0), 'sd1': np.float64(19.84390126808734), 'sd2': np.float64(40.967885710856976), 's': np.float64(2553.9975806442), 'sd1/sd2': np.float64(0.4843769924604254), 'breathingrate': np.float64(0.12236634258126237)}"
1019,"{'bpm': np.float64(57.44024578173195), 'ibi': np.float64(1044.563775510204), 'sdnn': np.float64(70.98701745368665), 'sdsd': np.float64(39.27067000967083), 'rmssd': np.float64(63.780765235186806), 'pnn20': 0.7426573426573426, 'pnn50': 0.427972027972028, 'hr_mad': np.float64(47.5), 'sd1': np.float64(45.09886156859305), 'sd2': np.float64(89.27630066831901), 's': np.float64(12648.8673458036), 'sd1/sd2': np.float64(0.5051605099111934), 'breathingrate': np.float64(0.3052950371238765)}"
1020,"{'bpm': np.float64(50.602409638554214), 'ibi': np.float64(1185.7142857142858), 'sdnn': np.float64(65.15909798245077), 'sdsd': np.float64(32.99379099599698), 'rmssd': np.float64(53.06765642969734), 'pnn20': 0.609271523178808, 'pnn50': 0.3033112582781457, 'hr_mad': np.float64(50.0), 'sd1': np.float64(37.52440505216121), 'sd2': np.float64(84.19294612695336), 's': np.float64(9925.202923727054), 'sd1/sd2': np.float64(0.4456953554705009), 'breathingrate': np.float64(0.1282909415439536)}"
1021,"{'bpm': np.float64(68.67800607624967), 'ibi': np.float64(873.6421370967741), 'sdnn': np.float64(106.34403788562814), 'sdsd': np.float64(58.48867040189671), 'rmssd': np.float64(84.37252367520337), 'pnn20': 0.7470899470899471, 'pnn50': 0.4613756613756614, 'hr_mad': np.float64(76.5), 'sd1': np.float64(59.63026950450801), 'sd2': np.float64(137.4920854819244), 's': np.float64(25756.94462499389), 'sd1/sd2': np.float64(0.43369965111444464), 'breathingrate': np.float64(0.1384673966975526)}"
1022,"{'bpm': np.float64(72.37989553464026), 'ibi': np.float64(828.9594721960415), 'sdnn': np.float64(48.05390133839477), 'sdsd': np.float64(34.804918176481046), 'rmssd': np.float64(53.56775083268929), 'pnn20': 0.6552062868369352, 'pnn50': 0.30844793713163066, 'hr_mad': np.float64(33.0), 'sd1': np.float64(37.878003795568304), 'sd2': np.float64(56.71545826898727), 's': np.float64(6748.984046130741), 'sd1/sd2': np.float64(0.6678603144829119), 'breathingrate': np.float64(0.2501364380571221)}"
1023,"{'bpm': np.float64(79.64732296497812), 'ibi': np.float64(753.320987654321), 'sdnn': np.float64(62.35666569861822), 'sdsd': np.float64(34.12858039825272), 'rmssd': np.float64(50.18964036531842), 'pnn20': 0.56625, 'pnn50': 0.195, 'hr_mad': np.float64(40.0), 'sd1': np.float64(35.488690980367245), 'sd2': np.float64(80.39633076204409), 's': np.float64(8963.468186854157), 'sd1/sd2': np.float64(0.4414217744016971), 'breathingrate': np.float64(0.21304839476228718)}"
1024,"{'bpm': np.float64(60.77045460473123), 'ibi': np.float64(987.3218884120172), 'sdnn': np.float64(91.49155214101516), 'sdsd': np.float64(64.76709211211055), 'rmssd': np.float64(114.56627995247823), 'pnn20': 0.8443680137575237, 'pnn50': 0.6775580395528805, 'hr_mad': np.float64(70.0), 'sd1': np.float64(81.01058774572331), 'sd2': np.float64(100.8400440063122), 's': np.float64(25664.019836754764), 'sd1/sd2': np.float64(0.8033573224209657), 'breathingrate': np.float64(0.3216775921128132)}"
1025,"{'bpm': np.float64(57.65389907238915), 'ibi': np.float64(1040.6928406466513), 'sdnn': np.float64(40.7377731499255), 'sdsd': np.float64(22.14117012145674), 'rmssd': np.float64(37.62147953687298), 'pnn20': 0.5468208092485549, 'pnn50': 0.14335260115606938, 'hr_mad': np.float64(30.0), 'sd1': np.float64(26.602191035275826), 'sd2': np.float64(51.043803529056824), 's': np.float64(4265.896447410446), 'sd1/sd2': np.float64(0.5211639649880804), 'breathingrate': np.float64(0.13314988238427056)}"
